id	subject	predicate	object	knowledge_level	agent_type	primary_knowledge_source	publications	role	concentration_value	concentration_unit	organoid_type	evidence
PMC:13248463--mentions--PUBCHEM.COMPOUND:91820602	PMC:13248463	biolink:mentions	PUBCHEM.COMPOUND:91820602	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:13248463	digestion	0.1	mg/mL	intestinal	containing 2 mg/mL collagenase I (SCR103, Sigma), 0.5 mg/mL DNase I (260913, Sigma), and 0.1 mg/mL hyaluronidase
PMC:13248463--mentions--NCBIGene:1950	PMC:13248463	biolink:mentions	NCBIGene:1950	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:13248463	supplement	50.0	ng/mL	intestinal	
PMC:13248463--mentions--NCBIGene:778701	PMC:13248463	biolink:mentions	NCBIGene:778701	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:13248463	supplement	100.0	ng/mL	intestinal	
PMC:13248463--mentions--PR:000014330	PMC:13248463	biolink:mentions	PR:000014330	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:13248463	supplement	200.0	ng/mL	intestinal	
PMC:13248463--mentions--NCBIGene:100525086	PMC:13248463	biolink:mentions	NCBIGene:100525086	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:13248463	supplement	100.0	ng/mL	intestinal	
PMC:13248463--mentions--NCBIGene:100525120	PMC:13248463	biolink:mentions	NCBIGene:100525120	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:13248463	supplement	50.0	ng/mL	intestinal	
PMC:13248463--mentions--CHEBI:233322	PMC:13248463	biolink:mentions	CHEBI:233322	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:13248463	supplement	500.0	nM	intestinal	
PMC:13248463--mentions--CHEBI:91091	PMC:13248463	biolink:mentions	CHEBI:91091	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:13248463	supplement	2.0	µM	intestinal	supplemented with 10 µM Y-27632, 32 µM CHIR99021, 1 µM SB202190, and 200 ng/mL preclustered recombinant human EphrinA1-Fc
PMC:13248463--mentions--CHEBI:75393	PMC:13248463	biolink:mentions	CHEBI:75393	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:13248463	supplement	10.0	µM	intestinal	supplemented with 10 µM Y-27632, 32 µM CHIR99021, 1 µM SB202190, and 200 ng/mL preclustered recombinant human EphrinA1-Fc
PMC:13248463--mentions--CHEBI:79090	PMC:13248463	biolink:mentions	CHEBI:79090	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:13248463	supplement	1.0	µM	intestinal	supplemented with 10 µM Y-27632, 32 µM CHIR99021, 1 µM SB202190, and 200 ng/mL preclustered recombinant human EphrinA1-Fc
PMC:13249616--mentions--CHEBI:50114	PMC:13249616	biolink:mentions	CHEBI:50114	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:13249616	treatment	10.0	nM	intestinal	treated with 10 nM oestrogen
PMC:13249616--mentions--CHEBI:17026	PMC:13249616	biolink:mentions	CHEBI:17026	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:13249616	treatment	1.0	µM	intestinal	
PMC:13249616--mentions--CHEBI:17489	PMC:13249616	biolink:mentions	CHEBI:17489	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:13249616	treatment	1.0	µM	intestinal	
PMC:13249616--mentions--PUBCHEM.COMPOUND:168266256	PMC:13249616	biolink:mentions	PUBCHEM.COMPOUND:168266256	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:13249616	supplement	20.0	ng/ml	intestinal	an additional 20 ng/ml of prolactin
PMC:13252844--mentions--CHEBI:93891	PMC:13252844	biolink:mentions	CHEBI:93891	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:13252844	swelling agent	10.0	μM	intestinal	FSK was added to the organoid growth medium at 10 μM final concentration to induce swelling
PMC:13253086--mentions--CHEBI:92773	PMC:13253086	biolink:mentions	CHEBI:92773	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:13253086	inhibitor	10.0	μM	intestinal	Cells were digested with Accutase and passaged every 4 days. On the first day post-recovery or passage, cells were maintained in PGM1 medium supplemented with Y27632 (10 μM).
PMC:13253086--mentions--CHEBI:91091	PMC:13253086	biolink:mentions	CHEBI:91091	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:13253086	agonist	6.0	μM	intestinal	The medium was replaced with mesoderm-inducing medium comprising RPMI 1640 basal medium supplemented with Alanyl-glutamine (1%), non-essential amino acids (1%), B-27 supplement (vitamin A-free, 1%), polyvinyl alcohol (0.06% (v/v)), ascorbic acid-2-phosphate (50 nM), and CHIR99021 (6 μM)
PMC:13253086--mentions--NCBIGene:100136118	PMC:13253086	biolink:mentions	NCBIGene:100136118	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:13253086	growth factor	50.0	ng/mL	intestinal	The medium was replaced with mesoderm-inducing medium comprising RPMI 1640 basal medium supplemented with Alanyl-glutamine (1%), non-essential amino acids (1%), B-27 supplement (vitamin A-free, 1%), polyvinyl alcohol (0.06% (v/v)), ascorbic acid-2-phosphate (50 nM), and CHIR99021 (6 μM)
PMC:13253086--mentions--NCBIGene:100113425	PMC:13253086	biolink:mentions	NCBIGene:100113425	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:13253086	growth factor	25.0	ng/mL	intestinal	The medium was replaced with mesoderm-inducing medium comprising RPMI 1640 basal medium supplemented with Alanyl-glutamine (1%), non-essential amino acids (1%), B-27 supplement (vitamin A-free, 1%), polyvinyl alcohol (0.06% (v/v)), ascorbic acid-2-phosphate (50 nM), and CHIR99021 (6 μM)
PMC:13253086--mentions--NCBIGene:443306	PMC:13253086	biolink:mentions	NCBIGene:443306	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:13253086	growth factor	10.0	ng/mL	intestinal	The medium was replaced with mesoderm-inducing medium comprising RPMI 1640 basal medium supplemented with Alanyl-glutamine (1%), non-essential amino acids (1%), B-27 supplement (vitamin A-free, 1%), polyvinyl alcohol (0.06% (v/v)), ascorbic acid-2-phosphate (50 nM), and CHIR99021 (6 μM)
PMC:13253792--mentions--NCBIGene:100641115	PMC:13253792	biolink:mentions	NCBIGene:100641115	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:13253792	stimulating the proliferation and differentiation of bulge stem cells			other	Wnt/β-catenin signaling is the main initial signal for the hair follicle cycle to enter Anagen, and its activation can promote the activation of hair follicle stem cells (HFSCs), the proliferation of hair stromal cells, and hair follicle growth.
PMC:13253792--mentions--NCBIGene:100516301	PMC:13253792	biolink:mentions	NCBIGene:100516301	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:13253792	promoting proliferation and survival			other	The hair placode expresses signaling molecules such as FGF20, which act on the underlying mesenchymal cells, promoting their proliferation and survival
PMC:13253792--mentions--NCBIGene:100616083	PMC:13253792	biolink:mentions	NCBIGene:100616083	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:13253792	maintains balance between self-renewal and differentiation			other	The Notch signaling pathway maintains the balance between self-renewal and differentiation, induces stem cell pluripotency to maintain gene expression, and inhibits premature differentiation
PMC:13253792--mentions--NCBIGene:113204831	PMC:13253792	biolink:mentions	NCBIGene:113204831	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:13253792	maintenance of telogen			other	Telogen maintenance is associated with sustained activation of the BMP signaling pathway and inhibition of Wnt signaling
PMC:13253792--mentions--NCBIGene:778701	PMC:13253792	biolink:mentions	NCBIGene:778701	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:13253792	inhibiting BMP signaling and regulating transcription factors			other	
PMC:13253792--mentions--NCBIGene:397281	PMC:13253792	biolink:mentions	NCBIGene:397281	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:13253792	stimulate epithelial cell proliferation			other	FGF7 and FGF10 signals from dermal papillae further stimulate epithelial cell proliferation, promoting hair follicle growth and extension
PMC:13253792--mentions--NCBIGene:100525086	PMC:13253792	biolink:mentions	NCBIGene:100525086	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:13253792	stimulate epithelial cell proliferation			other	FGF7 and FGF10 signals from dermal papillae further stimulate epithelial cell proliferation, promoting hair follicle growth and extension
PMC:13253792--mentions--PUBCHEM.COMPOUND:155011957	PMC:13253792	biolink:mentions	PUBCHEM.COMPOUND:155011957	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:13253792	causing the hair follicle to transition into the catagen phase			other	As the anagen phase approaches its end, apoptosis-related signaling pathways such as TGF-β/BMP are activated, causing the hair follicle to transition into the catagen phase.
PMC:13253792--mentions--NCBIGene:100513672	PMC:13253792	biolink:mentions	NCBIGene:100513672	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:13253792	trigger the apoptotic program			other	The initiation of catagen involves a shift in multiple signaling pathways, including the upregulation of BMP and FGF5 signaling
PMC:13253792--mentions--NCBIGene:608860	PMC:13253792	biolink:mentions	NCBIGene:608860	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:13253792	promotes the proliferation and survival of hair stromal cells			other	At the same time, Shh signaling pathway promotes the proliferation and survival of hair stromal cells, and further promotes the proliferation and morphological construction of hair follicle epithelial cells.
PMC:13253792--mentions--NCBIGene:582058	PMC:13253792	biolink:mentions	NCBIGene:582058	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:13253792	stimulating the proliferation and differentiation of bulge stem cells			other	When the transition occurs from telogen to anagen, DPCs are reactivated and secrete signaling molecules such as Wnt and FGF, stimulating the proliferation and differentiation of bulge stem cells to initiate a new hair follicle growth cycle
PMC:13254702--mentions--CHEBI:81351	PMC:13254702	biolink:mentions	CHEBI:81351	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:13254702	induce the definitive endoderm (DE) stage	100.0	ng/mL	lung	treated with 100 ng/mL Activin A
PMC:13254702--mentions--CHEBI:91091	PMC:13254702	biolink:mentions	CHEBI:91091	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:13254702	induce the definitive endoderm (DE) stage	2.0	μmol/L	lung	2 μmol/L CHIR99021
PMC:13254702--mentions--NCBIGene:778701	PMC:13254702	biolink:mentions	NCBIGene:778701	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:13254702	induce the anterior foregut endoderm (AFE) stage	200.0	ng/mL	lung	200 ng/mL Noggin
PMC:13254702--mentions--CHEBI:91108	PMC:13254702	biolink:mentions	CHEBI:91108	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:13254702	induce the anterior foregut endoderm (AFE) stage	10.0	μmol/L	lung	10 μmol/L SB431542
PMC:13254702--mentions--NCBIGene:100518595	PMC:13254702	biolink:mentions	NCBIGene:100518595	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:13254702	induce the anterior foregut endoderm (AFE) stage	500.0	ng/mL	lung	500 ng/mL FGF4
PMC:13256479--mentions--NCBIGene:921105	PMC:13256479	biolink:mentions	NCBIGene:921105	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:13256479	signaling_factor	3.0	mM	cerebral	was dissolved in 100% ethanol (Carl Roth, 5054.3, Karlsruhe, Germany) to prepare a 3 mM stock solution (2 mg/mL)
PMC:13256479--mentions--CHEBI:9143	PMC:13256479	biolink:mentions	CHEBI:9143	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:13256479	signaling_factor	10.0	mM	cerebral	was dissolved in DMSO (Carl Roth, A994.1, Karlsruhe, Germany) to generate a 10 mM stock solution (10 mg in 2.073 mL)
PMC:13256479--mentions--CHEBI:5951	PMC:13256479	biolink:mentions	CHEBI:5951	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:13256479	signaling_factor	30.0	mM	cerebral	was dissolved in DMSO (Carl Roth, A994.1, Karlsruhe, Germany) to generate a 30 mM stock solution (25 mg in 1.378 mL)
PMC:13256479--mentions--Cellosaurus:CVCL_YN70	PMC:13256479	biolink:mentions	Cellosaurus:CVCL_YN70	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:13256479				cerebral	
PMC:13256951--mentions--CHEBI:75393	PMC:13256951	biolink:mentions	CHEBI:75393	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:13256951	ROCK inhibitor			other	in the presence of the ROCK inhibitor Y-27632
PMC:13260440--mentions--NCBIGene:733059	PMC:13260440	biolink:mentions	NCBIGene:733059	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:13260440	induction	50.0	ng/mL	other	bone morphogenetic protein-2 (BMP-2, 50 ng/mL)
PMC:13260440--mentions--NCBIGene:100136773	PMC:13260440	biolink:mentions	NCBIGene:100136773	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:13260440	differentiation			other	myogenic differentiation 1 (MyoD)
PMC:13260613--mentions--PUBCHEM.COMPOUND:91898398	PMC:13260613	biolink:mentions	PUBCHEM.COMPOUND:91898398	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:13260613		10.0	nM	liver	10 nM gastrin I
PMC:13260613--mentions--CHEBI:93891	PMC:13260613	biolink:mentions	CHEBI:93891	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:13260613		10.0	μM	liver	10 μM forskolin
PMC:13260613--mentions--CHEBI:233322	PMC:13260613	biolink:mentions	CHEBI:233322	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:13260613		5.0	μM	liver	5 μM A83-01
PMC:13260613--mentions--CHEBI:75393	PMC:13260613	biolink:mentions	CHEBI:75393	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:13260613		10.0	μM	liver	10 μM Y-27632
PMC:13260613--mentions--NCBIGene:1950	PMC:13260613	biolink:mentions	NCBIGene:1950	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:13260613		50.0	ng/mL	liver	50 ng/mL EGF
PMC:13260613--mentions--NCBIGene:100525086	PMC:13260613	biolink:mentions	NCBIGene:100525086	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:13260613		100.0	ng/mL	liver	100 ng/mL FGF10
PMC:13260613--mentions--NCBIGene:100525120	PMC:13260613	biolink:mentions	NCBIGene:100525120	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:13260613		25.0	ng/mL	liver	25 ng/mL HGF
PMC:13260613--mentions--NCBIGene:778701	PMC:13260613	biolink:mentions	NCBIGene:778701	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:13260613		25.0	ng/mL	liver	25 ng/mL noggin
PMC:13260613--mentions--NCBIGene:482208	PMC:13260613	biolink:mentions	NCBIGene:482208	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:13260613		500.0	ng/mL	liver	500 ng/mL Wnt3a
PMC:13260613--mentions--NCBIGene:100622113	PMC:13260613	biolink:mentions	NCBIGene:100622113	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:13260613		200.0	ng/ml	liver	200 ng/ml R-spondin-1
PMC:13260716--mentions--NCBIGene:482208	PMC:13260716	biolink:mentions	NCBIGene:482208	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:13260716	stimulation			liver	
PMC:13260716--mentions--NCBIGene:100313715	PMC:13260716	biolink:mentions	NCBIGene:100313715	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:13260716	stimulation			liver	
PMC:13260716--mentions--NCBIGene:100525120	PMC:13260716	biolink:mentions	NCBIGene:100525120	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:13260716	growth factor	25.0	ng/mL	liver	recombinant human HGF (25 ng/mL)
PMC:13260716--mentions--NCBIGene:100525086	PMC:13260716	biolink:mentions	NCBIGene:100525086	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:13260716	growth factor	100.0	ng/mL	liver	recombinant human FGF10 (100 ng/mL)
PMC:13260716--mentions--NCBIGene:1950	PMC:13260716	biolink:mentions	NCBIGene:1950	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:13260716	growth factor	50.0	ng/mL	liver	recombinant human EGF (50 ng/mL)
PMC:13260716--mentions--NCBIGene:118299716	PMC:13260716	biolink:mentions	NCBIGene:118299716	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:13260716	inhibitor	5.0	µM	liver	A83-01 (5 µM)
PMC:13260716--mentions--CHEBI:93891	PMC:13260716	biolink:mentions	CHEBI:93891	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:13260716	agonist	10.0	µM	liver	forskolin (10 µM)
PMC:3033971--mentions--NCBIGene:100518595	PMC:3033971	biolink:mentions	NCBIGene:100518595	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:3033971	hindgut differentiation	500.0	ng/ml	intestinal	500ng/ml FGF4
PMC:3033971--mentions--NCBIGene:482208	PMC:3033971	biolink:mentions	NCBIGene:482208	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:3033971	hindgut differentiation	500.0	ng/ml	intestinal	500ng/ml Wnt3a
PMC:3033971--mentions--NCBIGene:778701	PMC:3033971	biolink:mentions	NCBIGene:778701	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:3033971	growth	100.0	ng/mL	intestinal	100ng/mL Noggin
PMC:3033971--mentions--NCBIGene:1950	PMC:3033971	biolink:mentions	NCBIGene:1950	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:3033971	growth	50.0	ng/mL	intestinal	50ng/mL EGF
PMC:3033971--mentions--NCBIGene:469283	PMC:3033971	biolink:mentions	NCBIGene:469283	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:3033971	growth	500.0	ng/mL	intestinal	500ng/mL R-Spondin1
PMC:3033971--mentions--Cellosaurus:CVCL_1240	PMC:3033971	biolink:mentions	Cellosaurus:CVCL_1240	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:3033971				intestinal	
PMC:3634804--mentions--PUBCHEM.COMPOUND:44288444	PMC:3634804	biolink:mentions	PUBCHEM.COMPOUND:44288444	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:3634804		10.0	nM	liver	gastrin (10 nM, Sigma)
PMC:3634804--mentions--NCBIGene:1950	PMC:3634804	biolink:mentions	NCBIGene:1950	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:3634804		50.0	ng/ml	liver	EGF (50 ng/ml, Peprotech)
PMC:3634804--mentions--NCBIGene:100525086	PMC:3634804	biolink:mentions	NCBIGene:100525086	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:3634804		100.0	ng/ml	liver	FGF10 (100 ng/ml, Peprotech)
PMC:3634804--mentions--NCBIGene:100525120	PMC:3634804	biolink:mentions	NCBIGene:100525120	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:3634804		50.0	ng/ml	liver	HGF (50 ng/ml, Peprotech)
PMC:3801438--mentions--NCBIGene:1950	PMC:3801438	biolink:mentions	NCBIGene:1950	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:3801438		50.0	ng/ml	pancreatic	50 ng/ml EGF
PMC:3801438--mentions--NCBIGene:100622113	PMC:3801438	biolink:mentions	NCBIGene:100622113	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:3801438		10.0	%	pancreatic	10% RSPO1-conditioned media
PMC:3801438--mentions--NCBIGene:778701	PMC:3801438	biolink:mentions	NCBIGene:778701	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:3801438		100.0	ng/ml	pancreatic	100 ng/ml Noggin
PMC:3801438--mentions--NCBIGene:100525086	PMC:3801438	biolink:mentions	NCBIGene:100525086	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:3801438		100.0	ng/ml	pancreatic	100 ng/ml FGF10
PMC:3817409--mentions--NCBIGene:118152209	PMC:3817409	biolink:mentions	NCBIGene:118152209	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:3817409	growth factor			cerebral	hES media with low bFGF (5-fold reduced)
PMC:3817409--mentions--CHEBI:137694	PMC:3817409	biolink:mentions	CHEBI:137694	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:3817409	inhibitor		uM	cerebral	50uM ROCK inhibitor
PMC:3817409--mentions--CHEBI:26536	PMC:3817409	biolink:mentions	CHEBI:26536	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:3817409	signaling factor			cerebral	Since retinoic acid has been shown to be important for neuronal differentiation in vivo
PMC:3817409--mentions--CHEBI:91108	PMC:3817409	biolink:mentions	CHEBI:91108	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:3817409	inhibitor		uM	cerebral	Medium containing 10uM SB431542 but without Dkk-1
PMC:3817409--mentions--CHEBI:91091	PMC:3817409	biolink:mentions	CHEBI:91091	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:3817409	agonist		μM	cerebral	
PMC:3817409--mentions--CHEBI:88249	PMC:3817409	biolink:mentions	CHEBI:88249	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:3817409	inhibitor		μM	cerebral	
PMC:3817409--mentions--CHEBI:29987	PMC:3817409	biolink:mentions	CHEBI:29987	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:3817409	agonist		uM	cerebral	Glutamate was added by bath application to media during imaging at a final concentration 100uM
PMC:3817409--mentions--PUBCHEM.COMPOUND:44325289	PMC:3817409	biolink:mentions	PUBCHEM.COMPOUND:44325289	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:3817409	inhibitor		uM	cerebral	TTX was added by bath application to media during imaging at a final concentration of 1uM
PMC:4120977--mentions--NCBIGene:482208	PMC:4120977	biolink:mentions	NCBIGene:482208	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4120977	signaling	100.0	ng/mL	intestinal	Per 50 μL of Matrigel ™ , add 0.5 μL of R-spondin 1 (1 μg/mL), 0.5 μL of Noggin (100 ng/mL) and 0.25 μL of EGF (50 ng/mL).
PMC:4120977--mentions--NCBIGene:100622113	PMC:4120977	biolink:mentions	NCBIGene:100622113	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4120977	signaling	1.0	μg/mL	intestinal	Per 50 μL of Matrigel ™ , add 0.5 μL of R-spondin 1 (1 μg/mL), 0.5 μL of Noggin (100 ng/mL) and 0.25 μL of EGF (50 ng/mL).
PMC:4120977--mentions--NCBIGene:778701	PMC:4120977	biolink:mentions	NCBIGene:778701	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4120977	signaling	100.0	ng/mL	intestinal	Per 50 μL of Matrigel ™ , add 0.5 μL of R-spondin 1 (1 μg/mL), 0.5 μL of Noggin (100 ng/mL) and 0.25 μL of EGF (50 ng/mL).
PMC:4120977--mentions--NCBIGene:1950	PMC:4120977	biolink:mentions	NCBIGene:1950	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4120977	signaling	50.0	ng/mL	intestinal	Per 50 μL of Matrigel ™ , add 0.5 μL of R-spondin 1 (1 μg/mL), 0.5 μL of Noggin (100 ng/mL) and 0.25 μL of EGF (50 ng/mL).
PMC:4120977--mentions--NCBIGene:100525086	PMC:4120977	biolink:mentions	NCBIGene:100525086	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4120977	signaling	100.0	ng/mL	intestinal	Per 50 μL of Matrigel ™ , add 0.5 μL of Wnt3a (100 ng/mL), 0.5 μL of R-spondin 1 (1 μg/mL), 0.5 μL of Noggin (100 ng/mL), 0.5 μL of FGF10 (100 ng/mL), 0.5 μL of gastrin (10 nM), 1 μL of n-Acetylcysteine (1 mM), 0.25 μL of EGF (50 ng/mL) and 0.5 μL of Y-27632 (10 μM : only add for fundus).
PMC:4120977--mentions--PUBCHEM.COMPOUND:44288444	PMC:4120977	biolink:mentions	PUBCHEM.COMPOUND:44288444	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4120977	signaling	10.0	nM	intestinal	Per 50 μL of Matrigel ™ , add 0.5 μL of Wnt3a (100 ng/mL), 0.5 μL of R-spondin 1 (1 μg/mL), 0.5 μL of Noggin (100 ng/mL), 0.5 μL of FGF10 (100 ng/mL), 0.5 μL of gastrin (10 nM), 1 μL of n-Acetylcysteine (1 mM), 0.25 μL of EGF (50 ng/mL) and 0.5 μL of Y-27632 (10 μM : only add for fundus).
PMC:4270898--mentions--CHEBI:81351	PMC:4270898	biolink:mentions	CHEBI:81351	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4270898	growth factor	100.0	ng ml −1	gastric	Cells were exposed to Activin A (100 ng ml −1 ; Cell Guidance Systems) for three days in RPMI 1640 media
PMC:4270898--mentions--NCBIGene:100113425	PMC:4270898	biolink:mentions	NCBIGene:100113425	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4270898	signaling factor	50.0	ng ml −1	gastric	In addition, BMP4 (50 ng ml −1 ; R&D Systems) was added on the first day of DE induction.
PMC:4270898--mentions--NCBIGene:482208	PMC:4270898	biolink:mentions	NCBIGene:482208	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4270898	agonist	500.0	ng ml −1	gastric	Following DE induction, cells were cultured in RPMI 1640 media with 2.0% dFBS and the indicated combinations of growth factors and/or chemical agonist: WNT3A (500 ng ml −1 ; R&D Systems)
PMC:4270898--mentions--CHEBI:91091	PMC:4270898	biolink:mentions	CHEBI:91091	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4270898	agonist	2.0	μM	gastric	Following DE induction, cells were cultured in RPMI 1640 media with 2.0% dFBS and the indicated combinations of growth factors and/or chemical agonist: WNT3A (500 ng ml −1 ; R&D Systems), CHIR99021 (2 μM; Stemgent)
PMC:4270898--mentions--NCBIGene:100518595	PMC:4270898	biolink:mentions	NCBIGene:100518595	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4270898	growth factor	500.0	ng ml −1	gastric	Following DE induction, cells were cultured in RPMI 1640 media with 2.0% dFBS and the indicated combinations of growth factors and/or chemical agonist: WNT3A (500 ng ml −1 ; R&D Systems), CHIR99021 (2 μM; Stemgent); FGF4 (500 ng ml −1 ; R&D Systems)
PMC:4270898--mentions--NCBIGene:778701	PMC:4270898	biolink:mentions	NCBIGene:778701	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4270898	signaling factor	200.0	ng ml −1	gastric	Following DE induction, cells were cultured in RPMI 1640 media with 2.0% dFBS and the indicated combinations of growth factors and/or chemical agonist: WNT3A (500 ng ml −1 ; R&D Systems), CHIR99021 (2 μM; Stemgent); FGF4 (500 ng ml −1 ; R&D Systems), and Noggin (200 ng ml −1 ; R&D Systems).
PMC:4270898--mentions--NCBIGene:8243199	PMC:4270898	biolink:mentions	NCBIGene:8243199	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4270898	agonist	2.0	μM	gastric	To posteriorize the foregut endoderm, RA (2 μM; Sigma Aldrich) was added on the third day of WNT/FGF/Noggin treatment.
PMC:4274199--mentions--NCBIGene:1950	PMC:4274199	biolink:mentions	NCBIGene:1950	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4274199	growth factor	50.0	ng/mL	gastric	Final human stomach culture medium contained essential components EGF 50 ng/mL
PMC:4274199--mentions--NCBIGene:100525086	PMC:4274199	biolink:mentions	NCBIGene:100525086	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4274199	growth factor	200.0	ng/ml	gastric	
PMC:4274199--mentions--PUBCHEM.COMPOUND:44288444	PMC:4274199	biolink:mentions	PUBCHEM.COMPOUND:44288444	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4274199	signaling factor	1.0	nM	gastric	
PMC:4313365--mentions--PUBCHEM.COMPOUND:44288444	PMC:4313365	biolink:mentions	PUBCHEM.COMPOUND:44288444	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4313365		10.0	nM	liver	10 nM gastrin
PMC:4313365--mentions--NCBIGene:1950	PMC:4313365	biolink:mentions	NCBIGene:1950	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4313365		50.0	ng/ml	liver	50 ng/ml EGF
PMC:4313365--mentions--NCBIGene:100622113	PMC:4313365	biolink:mentions	NCBIGene:100622113	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4313365		10.0	%	liver	10% RSPO1 conditioned media
